sub_id	entry	is_head	page_start	page_end	n_pages	source	start_confidence	end_confidence	warning
10802332-3	2332	0	351	351	1	inferred	confirmed	confirmed	
10802332-4	2332	0	351	351	1	inferred	confirmed	confirmed	
10802333-0	2333	1	351	351	1	inferred	confirmed	confirmed	
10802333-1	2333	0	351	351	1	inferred	confirmed	confirmed	
10802334-0	2334	1	351	351	1	inferred	confirmed	confirmed	
10802334-1	2334	0	351	351	1	inferred	confirmed	confirmed	
10802335-0	2335	1	351	351	1	inferred	confirmed	confirmed	
10802335-1	2335	0	351	351	1	inferred	confirmed	confirmed	
10802335-2	2335	0	351	352	2	anchor	unknown	uncertain	page_end extended from 351 to 352: text_position did not indicate a real ending on page 351, and no other block won any page in between, so it must finish no earlier than the page where '10802335-3' starts.
10802335-3	2335	0	352	352	1	inferred	confirmed	confirmed	
10802335-4	2335	0	352	352	1	inferred	confirmed	confirmed	
10802335-5	2335	0	352	352	1	inferred	confirmed	confirmed	
10802335-6	2335	0	352	352	1	inferred	confirmed	confirmed	
10802336-0	2336	1	352	352	1	inferred	confirmed	confirmed	
10802336-1	2336	0	352	352	1	inferred	confirmed	confirmed	
10802337-0	2337	1	352	352	1	inferred	confirmed	confirmed	
10802337-1	2337	0	352	352	1	inferred	confirmed	confirmed	
10802337-2	2337	0	352	352	1	inferred	confirmed	confirmed	
10802337-3	2337	0	352	352	1	inferred	confirmed	confirmed	
10802338-0	2338	1	352	352	1	inferred	confirmed	confirmed	
10802338-1	2338	0	352	352	1	inferred	confirmed	confirmed	
10802339-0	2339	1	352	353	2	anchor	unknown	uncertain	page_end extended from 352 to 353: text_position did not indicate a real ending on page 352, and no other block won any page in between, so it must finish no earlier than the page where '10802339-1' starts.
10802339-1	2339	0	353	353	1	inferred	confirmed	confirmed	
10802340-0	2340	1	353	353	1	inferred	confirmed	confirmed	
10802340-1	2340	0	353	353	1	inferred	confirmed	confirmed	
10802341-0	2341	1	353	353	1	inferred	confirmed	confirmed	
10802341-1	2341	0	353	353	1	inferred	confirmed	confirmed	
10802342-0	2342	1	353	353	1	inferred	confirmed	confirmed	
10802342-1	2342	0	353	353	1	inferred	confirmed	confirmed	
10802343-0	2343	1	353	353	1	inferred	confirmed	confirmed	
10802343-1	2343	0	353	353	1	inferred	confirmed	confirmed	
10802344-0	2344	1	353	353	1	inferred	confirmed	confirmed	
10802344-1	2344	0	353	353	1	inferred	confirmed	confirmed	
10802344-2	2344	0	353	353	1	inferred	confirmed	confirmed	
10802345-0	2345	1	353	353	1	inferred	confirmed	confirmed	
10802345-1	2345	0	353	353	1	inferred	confirmed	confirmed	
10802346-0	2346	1	353	353	1	inferred	confirmed	confirmed	
10802346-1	2346	0	353	353	1	inferred	confirmed	confirmed	
10802347-0	2347	1	353	353	1	inferred	confirmed	confirmed	
10802347-1	2347	0	353	353	1	inferred	confirmed	confirmed	
10802348-0	2348	1	353	353	1	inferred	confirmed	confirmed	
10802348-1	2348	0	353	353	1	inferred	confirmed	confirmed	
10802348-2	2348	0	353	353	1	inferred	confirmed	confirmed	
10802348-3	2348	0	353	353	1	inferred	confirmed	confirmed	
10802348-4	2348	0	353	354	2	anchor	unknown	uncertain	page_end extended from 353 to 354: text_position did not indicate a real ending on page 353, and no other block won any page in between, so it must finish no earlier than the page where '10802348-5' starts.
10802348-5	2348	0	354	354	1	inferred	confirmed	confirmed	
10802348-6	2348	0	354	354	1	inferred	confirmed	confirmed	
10802348-7	2348	0	354	354	1	inferred	confirmed	confirmed	
10802348-8	2348	0	354	354	1	inferred	confirmed	confirmed	
10802348-9	2348	0	354	354	1	inferred	confirmed	confirmed	
10802348-10	2348	0	354	354	1	inferred	confirmed	confirmed	
10802349-0	2349	1	354	354	1	inferred	confirmed	confirmed	
10802349-1	2349	0	354	354	1	inferred	confirmed	confirmed	
10802350-0	2350	1	354	354	1	inferred	confirmed	confirmed	
10802350-1	2350	0	354	354	1	inferred	confirmed	confirmed	
10802351-0	2351	1	354	354	1	inferred	confirmed	confirmed	
10802351-1	2351	0	354	354	1	inferred	confirmed	confirmed	
10802351-2	2351	0	354	355	2	anchor	unknown	uncertain	page_end extended from 354 to 355: text_position did not indicate a real ending on page 354, and no other block won any page in between, so it must finish no earlier than the page where '10802352-0' starts.
10802352-0	2352	1	355	355	1	inferred	confirmed	confirmed	
10802352-1	2352	0	355	355	1	inferred	confirmed	confirmed	
10802353-0	2353	1	355	355	1	inferred	confirmed	confirmed	
10802353-1	2353	0	355	355	1	inferred	confirmed	confirmed	
10802354-0	2354	1	355	355	1	inferred	confirmed	confirmed	
10802354-1	2354	0	355	355	1	inferred	confirmed	confirmed	
10802355-0	2355	1	355	355	1	inferred	confirmed	confirmed	
10802355-1	2355	0	355	355	1	inferred	confirmed	confirmed	
10802355-2	2355	0	355	355	1	inferred	confirmed	confirmed	
10802356-0	2356	1	355	355	1	inferred	confirmed	confirmed	
10802356-1	2356	0	355	355	1	inferred	confirmed	confirmed	
10802356-2	2356	0	355	355	1	inferred	confirmed	confirmed	
10802357-0	2357	1	355	355	1	inferred	confirmed	confirmed	
10802357-1	2357	0	355	355	1	inferred	confirmed	confirmed	
10802358-0	2358	1	355	355	1	inferred	confirmed	confirmed	
10802358-1	2358	0	355	355	1	inferred	confirmed	confirmed	
10802359-0	2359	1	355	355	1	inferred	confirmed	confirmed	
10802359-1	2359	0	355	355	1	inferred	confirmed	confirmed	
10802360-0	2360	1	355	355	1	inferred	confirmed	confirmed	
10802360-1	2360	0	355	355	1	inferred	confirmed	confirmed	
10802361-0	2361	1	355	355	1	inferred	confirmed	confirmed	
10802361-1	2361	0	355	355	1	inferred	confirmed	confirmed	
10802362-0	2362	1	355	355	1	inferred	confirmed	confirmed	
10802362-1	2362	0	355	355	1	inferred	confirmed	confirmed	
10802363-0	2363	1	355	355	1	inferred	confirmed	confirmed	
10802363-1	2363	0	355	355	1	inferred	confirmed	confirmed	
10802364-0	2364	1	355	355	1	inferred	confirmed	confirmed	
10802364-1	2364	0	355	355	1	inferred	confirmed	confirmed	
10802365-0	2365	1	355	355	1	anchor	unknown	confirmed	
10802365-1	2365	0	356	356	1	inferred	confirmed	confirmed	
10802366-0	2366	1	356	356	1	inferred	confirmed	confirmed	
10802366-1	2366	0	356	356	1	inferred	confirmed	confirmed	
10802366-2	2366	0	356	356	1	inferred	confirmed	confirmed	
10802367-0	2367	1	356	356	1	inferred	confirmed	confirmed	
10802367-1	2367	0	356	356	1	inferred	confirmed	confirmed	
10802367-2	2367	0	356	356	1	inferred	confirmed	confirmed	
10802368-0	2368	1	356	356	1	inferred	confirmed	confirmed	
10802368-1	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-2	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-3	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-4	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-5	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-6	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-7	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-8	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-9	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-10	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-11	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-12	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-13	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-14	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-15	2368	0	356	356	1	inferred	confirmed	confirmed	
10802368-16	2368	0	356	357	2	anchor	unknown	uncertain	page_end extended from 356 to 357: text_position did not indicate a real ending on page 356, and no other block won any page in between, so it must finish no earlier than the page where '10802368-17' starts.
10802368-17	2368	0	357	357	1	inferred	confirmed	confirmed	
10802368-18	2368	0	357	357	1	inferred	confirmed	confirmed	
10802368-19	2368	0	357	357	1	inferred	confirmed	confirmed	
10802368-20	2368	0	357	357	1	inferred	confirmed	confirmed	
10802368-21	2368	0	357	357	1	inferred	confirmed	confirmed	
10802368-22	2368	0	357	357	1	inferred	confirmed	confirmed	
10802368-23	2368	0	357	357	1	inferred	confirmed	confirmed	
10802369-0	2369	1	357	357	1	inferred	confirmed	confirmed	
10802369-1	2369	0	357	357	1	inferred	confirmed	confirmed	
10802370-0	2370	1	357	357	1	inferred	confirmed	confirmed	
10802370-1	2370	0	357	357	1	inferred	confirmed	confirmed	
10802371-0	2371	1	357	357	1	inferred	confirmed	confirmed	
10802371-1	2371	0	357	357	1	inferred	confirmed	confirmed	
10802372-0	2372	1	357	357	1	inferred	confirmed	confirmed	
10802372-1	2372	0	357	357	1	inferred	confirmed	confirmed	
10802372-2	2372	0	357	358	2	anchor	unknown	uncertain	page_end extended from 357 to 358: text_position did not indicate a real ending on page 357, and no other block won any page in between, so it must finish no earlier than the page where '10802373-0' starts.
10802373-0	2373	1	358	358	1	inferred	confirmed	confirmed	
10802373-1	2373	0	358	358	1	inferred	confirmed	confirmed	
10802373-2	2373	0	358	358	1	inferred	confirmed	confirmed	
10802373-3	2373	0	358	358	1	inferred	confirmed	confirmed	
10802374-0	2374	1	358	358	1	inferred	confirmed	confirmed	
10802374-1	2374	0	358	358	1	inferred	confirmed	confirmed	
10802375-0	2375	1	358	358	1	inferred	confirmed	confirmed	
10802375-1	2375	0	358	358	1	inferred	confirmed	confirmed	
10802376-0	2376	1	358	358	1	inferred	confirmed	confirmed	
10802376-1	2376	0	358	358	1	inferred	confirmed	confirmed	
10802377-0	2377	1	358	358	1	inferred	confirmed	confirmed	
10802377-1	2377	0	358	358	1	inferred	confirmed	confirmed	
10802378-0	2378	1	358	358	1	inferred	confirmed	confirmed	
10802378-1	2378	0	358	358	1	inferred	confirmed	confirmed	
10802379-0	2379	1	358	358	1	inferred	confirmed	confirmed	
10802379-1	2379	0	358	358	1	inferred	confirmed	confirmed	
10802379-2	2379	0	358	358	1	inferred	confirmed	confirmed	
10802380-0	2380	1	358	358	1	inferred	confirmed	confirmed	
10802380-1	2380	0	358	358	1	inferred	confirmed	confirmed	
10802380-2	2380	0	358	358	1	inferred	confirmed	confirmed	
10802380-3	2380	0	358	358	1	inferred	confirmed	confirmed	
10802381-0	2381	1	358	358	1	inferred	confirmed	confirmed	
10802381-1	2381	0	358	358	1	inferred	confirmed	confirmed	
10802382-0	2382	1	358	358	1	inferred	confirmed	confirmed	
10802382-1	2382	0	358	358	1	inferred	confirmed	confirmed	
10802383-0	2383	1	358	358	1	inferred	confirmed	confirmed	
10802383-1	2383	0	358	358	1	inferred	confirmed	confirmed	
10802384-0	2384	1	358	358	1	inferred	confirmed	confirmed	
10802384-1	2384	0	358	358	1	inferred	confirmed	confirmed	
10802384-2	2384	0	358	359	2	anchor	unknown	uncertain	page_end extended from 358 to 359: text_position did not indicate a real ending on page 358, and no other block won any page in between, so it must finish no earlier than the page where '10802384-3' starts.
10802384-3	2384	0	359	359	1	inferred	confirmed	confirmed	
10802385-0	2385	1	359	359	1	inferred	confirmed	confirmed	
10802385-1	2385	0	359	359	1	inferred	confirmed	confirmed	
10802386-0	2386	1	359	359	1	inferred	confirmed	confirmed	
10802386-1	2386	0	359	359	1	inferred	confirmed	confirmed	
10802387-0	2387	1	359	359	1	inferred	confirmed	confirmed	
10802387-1	2387	0	359	359	1	inferred	confirmed	confirmed	
10802388-0	2388	1	359	359	1	inferred	confirmed	confirmed	
10802388-1	2388	0	359	359	1	inferred	confirmed	confirmed	
10802389-0	2389	1	359	359	1	inferred	confirmed	confirmed	
10802389-1	2389	0	359	359	1	inferred	confirmed	confirmed	
10802390-0	2390	1	359	359	1	inferred	confirmed	confirmed	
10802390-1	2390	0	359	359	1	inferred	confirmed	confirmed	
10802390-2	2390	0	359	359	1	inferred	confirmed	confirmed	
10802391-0	2391	1	359	359	1	inferred	confirmed	confirmed	
10802391-1	2391	0	359	359	1	inferred	confirmed	confirmed	
10802392-0	2392	1	359	359	1	inferred	confirmed	confirmed	
10802392-1	2392	0	359	359	1	inferred	confirmed	confirmed	
10802393-0	2393	1	359	359	1	inferred	confirmed	confirmed	
10802393-1	2393	0	359	359	1	inferred	confirmed	confirmed	
10802394-0	2394	1	359	359	1	inferred	confirmed	confirmed	
10802394-1	2394	0	359	359	1	inferred	confirmed	confirmed	
10802395-0	2395	1	359	359	1	inferred	confirmed	confirmed	
10802395-1	2395	0	359	359	1	inferred	confirmed	confirmed	
10802395-2	2395	0	359	359	1	inferred	confirmed	confirmed	
10802395-3	2395	0	359	359	1	inferred	confirmed	confirmed	
10802396-0	2396	1	359	359	1	inferred	confirmed	confirmed	
10802396-1	2396	0	359	359	1	inferred	confirmed	confirmed	
10802397-0	2397	1	359	359	1	inferred	confirmed	confirmed	
10802397-1	2397	0	359	359	1	inferred	confirmed	confirmed	
10802397-2	2397	0	359	360	2	anchor	unknown	uncertain	page_end extended from 359 to 360: text_position did not indicate a real ending on page 359, and no other block won any page in between, so it must finish no earlier than the page where '10802397-3' starts.
10802397-3	2397	0	360	360	1	inferred	confirmed	confirmed	
10802397-4	2397	0	360	360	1	inferred	confirmed	confirmed	
10802398-0	2398	1	360	360	1	inferred	confirmed	confirmed	
10802398-1	2398	0	360	360	1	inferred	confirmed	confirmed	
10802399-0	2399	1	360	360	1	inferred	confirmed	confirmed	
10802399-1	2399	0	360	360	1	inferred	confirmed	confirmed	
10802400-0	2400	1	360	360	1	inferred	confirmed	confirmed	
10802400-1	2400	0	360	360	1	inferred	confirmed	confirmed	
10802401-0	2401	1	360	360	1	inferred	confirmed	confirmed	
10802401-1	2401	0	360	360	1	inferred	confirmed	confirmed	
10802402-0	2402	1	360	360	1	inferred	confirmed	confirmed	
10802402-1	2402	0	360	360	1	inferred	confirmed	confirmed	
10802403-0	2403	1	360	360	1	inferred	confirmed	confirmed	
10802403-1	2403	0	360	360	1	inferred	confirmed	confirmed	
10802404-0	2404	1	360	360	1	inferred	confirmed	confirmed	
10802404-1	2404	0	360	360	1	inferred	confirmed	confirmed	
10802405-0	2405	1	360	360	1	inferred	confirmed	confirmed	
10802405-1	2405	0	360	360	1	inferred	confirmed	confirmed	
10802406-0	2406	1	360	360	1	inferred	confirmed	confirmed	
10802406-1	2406	0	360	360	1	inferred	confirmed	confirmed	
10802407-0	2407	1	360	360	1	inferred	confirmed	confirmed	
10802407-1	2407	0	360	360	1	inferred	confirmed	confirmed	
10802407-2	2407	0	360	360	1	anchor	unknown	confirmed	
10802407-3	2407	0	361	361	1	inferred	confirmed	confirmed	
10802407-4	2407	0	361	361	1	inferred	confirmed	confirmed	
10802408-0	2408	1	361	361	1	inferred	confirmed	confirmed	
10802408-1	2408	0	361	361	1	inferred	confirmed	confirmed	
10802408-2	2408	0	361	361	1	inferred	confirmed	confirmed	
10802408-3	2408	0	361	361	1	inferred	confirmed	confirmed	
10802408-4	2408	0	361	361	1	inferred	confirmed	confirmed	
10802409-0	2409	1	361	361	1	inferred	confirmed	confirmed	
10802409-1	2409	0	361	361	1	inferred	confirmed	confirmed	
10802409-2	2409	0	361	361	1	inferred	confirmed	confirmed	
10802409-3	2409	0	361	361	1	inferred	confirmed	confirmed	
10802410-0	2410	1	361	361	1	inferred	confirmed	confirmed	
10802410-1	2410	0	361	361	1	inferred	confirmed	confirmed	
10802411-0	2411	1	361	361	1	inferred	confirmed	confirmed	
10802411-1	2411	0	361	361	1	inferred	confirmed	confirmed	
10802412-0	2412	1	361	361	1	inferred	confirmed	confirmed	
10802412-1	2412	0	361	361	1	inferred	confirmed	confirmed	
10802412-2	2412	0	361	361	1	inferred	confirmed	confirmed	
10802413-0	2413	1	361	361	1	inferred	confirmed	confirmed	
10802413-1	2413	0	361	361	1	inferred	confirmed	confirmed	
10802413-2	2413	0	361	362	2	anchor	unknown	uncertain	page_end extended from 361 to 362: text_position did not indicate a real ending on page 361, and no other block won any page in between, so it must finish no earlier than the page where '10802413-3' starts.
10802413-3	2413	0	362	362	1	inferred	confirmed	confirmed	
10802413-4	2413	0	362	362	1	inferred	confirmed	confirmed	
10802413-5	2413	0	362	362	1	inferred	confirmed	confirmed	
10802413-6	2413	0	362	362	1	inferred	confirmed	confirmed	
10802414-0	2414	1	362	362	1	inferred	confirmed	confirmed	
10802414-1	2414	0	362	362	1	inferred	confirmed	confirmed	
10802414-2	2414	0	362	362	1	inferred	confirmed	confirmed	
10802414-3	2414	0	362	362	1	inferred	confirmed	confirmed	
10802415-0	2415	1	362	362	1	inferred	confirmed	confirmed	
10802415-1	2415	0	362	362	1	inferred	confirmed	confirmed	
10802416-0	2416	1	362	362	1	inferred	confirmed	confirmed	
10802416-1	2416	0	362	362	1	inferred	confirmed	confirmed	
10802417-0	2417	1	362	362	1	inferred	confirmed	confirmed	
10802417-1	2417	0	362	362	1	inferred	confirmed	confirmed	
10802417-2	2417	0	362	362	1	inferred	confirmed	confirmed	
10802418-0	2418	1	362	362	1	inferred	confirmed	confirmed	
10802418-1	2418	0	362	362	1	inferred	confirmed	confirmed	
10802419-0	2419	1	362	362	1	inferred	confirmed	confirmed	
10802419-1	2419	0	362	362	1	inferred	confirmed	confirmed	
10802420-0	2420	1	362	362	1	inferred	confirmed	confirmed	
10802420-1	2420	0	362	362	1	inferred	confirmed	confirmed	
10802421-0	2421	1	362	362	1	inferred	confirmed	confirmed	
10802421-1	2421	0	362	362	1	inferred	confirmed	confirmed	
10802421-2	2421	0	362	362	1	inferred	confirmed	confirmed	
10802422-0	2422	1	362	362	1	inferred	confirmed	confirmed	
10802422-1	2422	0	362	362	1	inferred	confirmed	confirmed	
10802423-0	2423	1	362	362	1	inferred	confirmed	confirmed	
10802423-1	2423	0	362	362	1	inferred	confirmed	confirmed	
10802423-2	2423	0	362	362	1	inferred	confirmed	confirmed	
10802423-3	2423	0	362	363	2	anchor	unknown	uncertain	page_end extended from 362 to 363: text_position did not indicate a real ending on page 362, and no other block won any page in between, so it must finish no earlier than the page where '10802423-4' starts.
10802423-4	2423	0	363	363	1	inferred	confirmed	confirmed	
10802423-5	2423	0	363	363	1	inferred	confirmed	confirmed	
10802424-0	2424	1	363	363	1	inferred	confirmed	confirmed	
10802424-1	2424	0	363	363	1	inferred	confirmed	confirmed	
10802424-2	2424	0	363	363	1	inferred	confirmed	confirmed	
10802424-3	2424	0	363	363	1	inferred	confirmed	confirmed	
10802424-4	2424	0	363	363	1	inferred	confirmed	confirmed	
10802424-5	2424	0	363	363	1	inferred	confirmed	confirmed	
10802425-0	2425	1	363	363	1	inferred	confirmed	confirmed	
10802425-1	2425	0	363	363	1	inferred	confirmed	confirmed	
10802425-2	2425	0	363	363	1	inferred	confirmed	confirmed	
10802425-3	2425	0	363	363	1	inferred	confirmed	confirmed	
10802425-4	2425	0	363	363	1	inferred	confirmed	confirmed	
10802426-0	2426	1	363	363	1	inferred	confirmed	confirmed	
10802426-1	2426	0	363	363	1	inferred	confirmed	confirmed	
10802426-2	2426	0	363	363	1	inferred	confirmed	confirmed	
10802426-3	2426	0	363	363	1	inferred	confirmed	confirmed	
10802427-0	2427	1	363	363	1	inferred	confirmed	confirmed	
10802427-1	2427	0	363	364	2	anchor	unknown	uncertain	page_end extended from 363 to 364: text_position did not indicate a real ending on page 363, and no other block won any page in between, so it must finish no earlier than the page where '10802428-0' starts.
10802428-0	2428	1	364	364	1	inferred	confirmed	confirmed	
10802428-1	2428	0	364	364	1	inferred	confirmed	confirmed	
10802429-0	2429	1	364	364	1	inferred	confirmed	confirmed	
10802429-1	2429	0	364	364	1	inferred	confirmed	confirmed	
10802429-2	2429	0	364	364	1	inferred	confirmed	confirmed	
10802430-0	2430	1	364	364	1	inferred	confirmed	confirmed	
10802430-1	2430	0	364	364	1	inferred	confirmed	confirmed	
10802431-0	2431	1	364	364	1	inferred	confirmed	confirmed	
10802431-1	2431	0	364	364	1	inferred	confirmed	confirmed	
10802432-0	2432	1	364	364	1	inferred	confirmed	confirmed	
10802432-1	2432	0	364	364	1	inferred	confirmed	confirmed	
10802433-0	2433	1	364	364	1	inferred	confirmed	confirmed	
10802433-1	2433	0	364	364	1	inferred	confirmed	confirmed	
10802433-2	2433	0	364	364	1	inferred	confirmed	confirmed	
10802433-3	2433	0	364	364	1	inferred	confirmed	confirmed	
10802434-0	2434	1	364	364	1	inferred	confirmed	confirmed	
10802434-1	2434	0	364	364	1	inferred	confirmed	confirmed	
10802435-0	2435	1	364	364	1	inferred	confirmed	confirmed	
10802435-1	2435	0	364	364	1	inferred	confirmed	confirmed	
10802435-2	2435	0	364	364	1	inferred	confirmed	confirmed	
10802436-0	2436	1	364	364	1	inferred	confirmed	confirmed	
10802436-1	2436	0	364	364	1	inferred	confirmed	confirmed	
10802436-2	2436	0	364	364	1	inferred	confirmed	confirmed	
10802437-0	2437	1	364	364	1	inferred	confirmed	confirmed	
10802437-1	2437	0	364	364	1	inferred	confirmed	confirmed	
10802438-0	2438	1	364	364	1	inferred	confirmed	confirmed	
10802438-1	2438	0	364	364	1	inferred	confirmed	confirmed	
10802439-0	2439	1	364	364	1	inferred	confirmed	confirmed	
10802439-1	2439	0	364	364	1	inferred	confirmed	confirmed	
10802440-0	2440	1	364	364	1	inferred	confirmed	confirmed	
10802440-1	2440	0	364	364	1	inferred	confirmed	confirmed	
10802440-2	2440	0	364	364	1	inferred	confirmed	confirmed	
10802440-3	2440	0	364	364	1	inferred	confirmed	confirmed	
10802441-0	2441	1	364	364	1	inferred	confirmed	confirmed	
10802441-1	2441	0	364	364	1	inferred	confirmed	confirmed	
10802441-2	2441	0	364	364	1	inferred	confirmed	confirmed	
10802442-0	2442	1	364	364	1	inferred	confirmed	confirmed	
10802442-1	2442	0	364	364	1	inferred	confirmed	confirmed	
10802443-0	2443	1	364	364	1	inferred	confirmed	confirmed	
10802443-1	2443	0	364	364	1	inferred	confirmed	confirmed	
10802443-2	2443	0	364	364	1	inferred	confirmed	confirmed	
10802444-0	2444	1	364	364	1	inferred	confirmed	confirmed	
10802444-1	2444	0	364	365	2	anchor	unknown	uncertain	page_end extended from 364 to 365: text_position did not indicate a real ending on page 364, and no other block won any page in between, so it must finish no earlier than the page where '10802445-0' starts.
10802445-0	2445	1	365	365	1	inferred	confirmed	confirmed	
10802445-1	2445	0	365	365	1	inferred	confirmed	confirmed	
10802446-0	2446	1	365	365	1	inferred	confirmed	confirmed	
10802446-1	2446	0	365	365	1	inferred	confirmed	confirmed	
10802447-0	2447	1	365	365	1	inferred	confirmed	confirmed	
10802447-1	2447	0	365	365	1	inferred	confirmed	confirmed	
10802448-0	2448	1	365	365	1	inferred	confirmed	confirmed	
10802448-1	2448	0	365	365	1	inferred	confirmed	confirmed	
10802448-2	2448	0	365	365	1	inferred	confirmed	confirmed	
10802448-3	2448	0	365	365	1	inferred	confirmed	confirmed	
10802448-4	2448	0	365	365	1	inferred	confirmed	confirmed	
10802449-0	2449	1	365	365	1	inferred	confirmed	confirmed	
10802449-1	2449	0	365	365	1	inferred	confirmed	confirmed	
10802449-2	2449	0	365	365	1	inferred	confirmed	confirmed	
10802450-0	2450	1	365	365	1	anchor	unknown	confirmed	
10802450-1	2450	0	366	366	1	inferred	confirmed	confirmed	
10802451-0	2451	1	366	366	1	inferred	confirmed	confirmed	
10802451-1	2451	0	366	366	1	inferred	confirmed	confirmed	
10802451-2	2451	0	366	366	1	inferred	confirmed	confirmed	
10802452-0	2452	1	366	366	1	inferred	confirmed	confirmed	
10802452-1	2452	0	366	366	1	inferred	confirmed	confirmed	
10802452-2	2452	0	366	366	1	inferred	confirmed	confirmed	
10802452-3	2452	0	366	366	1	inferred	confirmed	confirmed	
10802453-0	2453	1	366	366	1	inferred	confirmed	confirmed	
10802453-1	2453	0	366	366	1	inferred	confirmed	confirmed	
10802453-2	2453	0	366	366	1	inferred	confirmed	confirmed	
10802454-0	2454	1	366	366	1	inferred	confirmed	confirmed	
10802454-1	2454	0	366	366	1	inferred	confirmed	confirmed	
10802455-0	2455	1	366	366	1	inferred	confirmed	confirmed	
10802455-1	2455	0	366	366	1	inferred	confirmed	confirmed	
10802455-2	2455	0	366	366	1	inferred	confirmed	confirmed	
10802456-0	2456	1	366	366	1	inferred	confirmed	confirmed	
10802456-1	2456	0	366	366	1	inferred	confirmed	confirmed	
10802457-0	2457	1	366	366	1	inferred	confirmed	confirmed	
10802457-1	2457	0	366	366	1	inferred	confirmed	confirmed	
10802457-2	2457	0	366	366	1	inferred	confirmed	confirmed	
10802457-3	2457	0	366	366	1	inferred	confirmed	confirmed	
10802458-0	2458	1	366	366	1	inferred	confirmed	confirmed	
10802458-1	2458	0	366	366	1	inferred	confirmed	confirmed	
10802458-2	2458	0	366	366	1	inferred	confirmed	confirmed	
10802458-3	2458	0	366	366	1	inferred	confirmed	confirmed	
10802458-4	2458	0	366	367	2	anchor	unknown	uncertain	page_end extended from 366 to 367: text_position did not indicate a real ending on page 366, and no other block won any page in between, so it must finish no earlier than the page where '10802458-5' starts.
10802458-5	2458	0	367	367	1	inferred	confirmed	confirmed	
10802458-6	2458	0	367	367	1	inferred	confirmed	confirmed	
10802458-7	2458	0	367	367	1	inferred	confirmed	confirmed	
10802459-0	2459	1	367	367	1	inferred	confirmed	confirmed	
10802459-1	2459	0	367	367	1	inferred	confirmed	confirmed	
10802460-0	2460	1	367	367	1	inferred	confirmed	confirmed	
10802460-1	2460	0	367	367	1	inferred	confirmed	confirmed	
10802461-0	2461	1	367	367	1	inferred	confirmed	confirmed	
10802461-1	2461	0	367	367	1	inferred	confirmed	confirmed	
10802462-0	2462	1	367	367	1	inferred	confirmed	confirmed	
10802462-1	2462	0	367	367	1	inferred	confirmed	confirmed	
10802462-2	2462	0	367	367	1	inferred	confirmed	confirmed	
10802462-3	2462	0	367	367	1	inferred	confirmed	confirmed	
10802463-0	2463	1	367	367	1	inferred	confirmed	confirmed	
10802463-1	2463	0	367	367	1	inferred	confirmed	confirmed	
10802464-0	2464	1	367	367	1	inferred	confirmed	confirmed	
10802464-1	2464	0	367	367	1	inferred	confirmed	confirmed	
10802465-0	2465	1	367	367	1	inferred	confirmed	confirmed	
10802465-1	2465	0	367	367	1	inferred	confirmed	confirmed	
10802466-0	2466	1	367	367	1	inferred	confirmed	confirmed	
10802466-1	2466	0	367	367	1	inferred	confirmed	confirmed	
10802467-0	2467	1	367	367	1	inferred	confirmed	confirmed	
10802467-1	2467	0	367	367	1	inferred	confirmed	confirmed	
10802468-0	2468	1	367	367	1	inferred	confirmed	confirmed	
10802468-1	2468	0	367	368	2	anchor	unknown	uncertain	page_end extended from 367 to 368: text_position did not indicate a real ending on page 367, and no other block won any page in between, so it must finish no earlier than the page where '10802469-0' starts.
10802469-0	2469	1	368	368	1	inferred	confirmed	confirmed	
10802469-1	2469	0	368	368	1	inferred	confirmed	confirmed	
10802470-0	2470	1	368	368	1	inferred	confirmed	confirmed	
10802470-1	2470	0	368	368	1	inferred	confirmed	confirmed	
10802471-0	2471	1	368	368	1	inferred	confirmed	confirmed	
10802471-1	2471	0	368	368	1	inferred	confirmed	confirmed	
10802472-0	2472	1	368	368	1	inferred	confirmed	confirmed	
10802472-1	2472	0	368	368	1	inferred	confirmed	confirmed	
10802473-0	2473	1	368	368	1	inferred	confirmed	confirmed	
10802473-1	2473	0	368	368	1	inferred	confirmed	confirmed	
10802473-2	2473	0	368	368	1	inferred	confirmed	confirmed	
10802473-3	2473	0	368	368	1	inferred	confirmed	confirmed	
10802473-4	2473	0	368	368	1	inferred	confirmed	confirmed	
10802473-5	2473	0	368	368	1	inferred	confirmed	confirmed	
10802474-0	2474	1	368	368	1	inferred	confirmed	confirmed	
10802474-1	2474	0	368	368	1	inferred	confirmed	confirmed	
10802475-0	2475	1	368	368	1	inferred	confirmed	confirmed	
10802475-1	2475	0	368	368	1	inferred	confirmed	confirmed	
